Geography,Moved within same county,Moved from different county within same state,Moved from different state,Moved from abroad,Year,RegionName,State
0500000US30049,,,,,2014,Lewis and Clark County,Montana
0500000US30063,,,,,2014,Missoula County,Montana
0500000US30111,14244.0,4035.0,3930.0,26.0,2014,Yellowstone County,Montana
0500000US31055,69837.0,13796.0,13368.0,3627.0,2014,Douglas County,Nebraska
0500000US31109,41444.0,11836.0,10179.0,2893.0,2014,Lancaster County,Nebraska
0500000US31153,10327.0,6765.0,7582.0,1097.0,2014,Sarpy County,Nebraska
0500000US32003,319015.0,3138.0,92268.0,11631.0,2014,Clark County,Nevada
0500000US32031,57030.0,7306.0,20863.0,1585.0,2014,Washoe County,Nevada
0500000US33005,,,,,2014,Cheshire County,New Hampshire
0500000US33009,,,,,2014,Grafton County,New Hampshire
0500000US33011,38187.0,6334.0,9161.0,2380.0,2014,Hillsborough County,New Hampshire
0500000US33013,9465.0,5561.0,3195.0,433.0,2014,Merrimack County,New Hampshire
0500000US33015,15097.0,6443.0,8735.0,1534.0,2014,Rockingham County,New Hampshire
0500000US33017,14059.0,6055.0,6179.0,398.0,2014,Strafford County,New Hampshire
0500000US34001,20878.0,6315.0,4349.0,132.0,2014,Atlantic County,New Jersey
0500000US34003,43576.0,14130.0,16445.0,4722.0,2014,Bergen County,New Jersey
0500000US34005,26267.0,9574.0,7426.0,2510.0,2014,Burlington County,New Jersey
0500000US34007,33483.0,16912.0,9482.0,2270.0,2014,Camden County,New Jersey
0500000US34009,9241.0,1588.0,2191.0,491.0,2014,Cape May County,New Jersey
0500000US34011,7541.0,5988.0,1321.0,767.0,2014,Cumberland County,New Jersey
0500000US34013,60926.0,14994.0,10665.0,6330.0,2014,Essex County,New Jersey
0500000US34015,15078.0,7199.0,2776.0,1424.0,2014,Gloucester County,New Jersey
0500000US34017,49346.0,12224.0,15292.0,10095.0,2014,Hudson County,New Jersey
0500000US34019,,,,,2014,Hunterdon County,New Jersey
0500000US34021,23664.0,13363.0,7565.0,4692.0,2014,Mercer County,New Jersey
0500000US34023,35740.0,20744.0,9732.0,9034.0,2014,Middlesex County,New Jersey
0500000US34025,36889.0,10007.0,8237.0,3459.0,2014,Monmouth County,New Jersey
0500000US34027,16731.0,10117.0,7009.0,4919.0,2014,Morris County,New Jersey
0500000US34029,32879.0,12784.0,5257.0,2332.0,2014,Ocean County,New Jersey
0500000US34031,20132.0,9104.0,4370.0,2463.0,2014,Passaic County,New Jersey
0500000US34033,,,,,2014,Salem County,New Jersey
0500000US34035,10906.0,7723.0,4241.0,3194.0,2014,Somerset County,New Jersey
0500000US34037,,,,,2014,Sussex County,New Jersey
0500000US34039,27739.0,12005.0,7546.0,3356.0,2014,Union County,New Jersey
0500000US34041,,,,,2014,Warren County,New Jersey
0500000US35001,62026.0,17795.0,17801.0,1760.0,2014,Bernalillo County,New Mexico
0500000US35005,,,,,2014,Chaves County,New Mexico
0500000US35013,20513.0,5873.0,10899.0,1117.0,2014,Doña Ana County,New Mexico
0500000US35025,,,,,2014,Lea County,New Mexico
0500000US35031,,,,,2014,McKinley County,New Mexico
0500000US35035,,,,,2014,Otero County,New Mexico
0500000US35043,,,,,2014,Sandoval County,New Mexico
0500000US35045,,,,,2014,San Juan County,New Mexico
0500000US35049,7816.0,3521.0,7603.0,559.0,2014,Santa Fe County,New Mexico
0500000US35061,,,,,2014,Valencia County,New Mexico
0500000US36001,20835.0,15513.0,4199.0,1882.0,2014,Albany County,New York
0500000US36005,84237.0,31854.0,9847.0,11198.0,2014,Bronx County,New York
0500000US36007,19210.0,9072.0,3539.0,1265.0,2014,Broome County,New York
0500000US36009,,,,,2014,Cattaraugus County,New York
0500000US36011,3908.0,4769.0,768.0,473.0,2014,Cayuga County,New York
0500000US36013,,,,,2014,Chautauqua County,New York
0500000US36015,,,,,2014,Chemung County,New York
0500000US36019,,,,,2014,Clinton County,New York
0500000US36027,17958.0,9502.0,3675.0,1545.0,2014,Dutchess County,New York
0500000US36029,78462.0,17674.0,9714.0,5170.0,2014,Erie County,New York
0500000US36045,11737.0,5267.0,7386.0,3262.0,2014,Jefferson County,New York
0500000US36047,150189.0,41536.0,28024.0,26980.0,2014,Kings County,New York
0500000US36051,,,,,2014,Livingston County,New York
0500000US36053,,,,,2014,Madison County,New York
0500000US36055,69481.0,15865.0,12016.0,3646.0,2014,Monroe County,New York
0500000US36059,51199.0,22166.0,8512.0,6406.0,2014,Nassau County,New York
0500000US36061,119543.0,43076.0,67541.0,33615.0,2014,New York County,New York
0500000US36063,9685.0,4625.0,1835.0,425.0,2014,Niagara County,New York
0500000US36065,21389.0,8727.0,2391.0,493.0,2014,Oneida County,New York
0500000US36067,46524.0,12555.0,7944.0,3638.0,2014,Onondaga County,New York
0500000US36069,10341.0,4490.0,1164.0,224.0,2014,Ontario County,New York
0500000US36071,17090.0,5932.0,7047.0,829.0,2014,Orange County,New York
0500000US36075,,,,,2014,Oswego County,New York
0500000US36079,,,,,2014,Putnam County,New York
0500000US36081,119986.0,43204.0,16980.0,27729.0,2014,Queens County,New York
0500000US36083,12051.0,8125.0,2130.0,596.0,2014,Rensselaer County,New York
0500000US36085,14472.0,3558.0,1676.0,1996.0,2014,Richmond County,New York
0500000US36087,18344.0,4000.0,2138.0,2138.0,2014,Rockland County,New York
0500000US36089,11126.0,5107.0,2201.0,644.0,2014,St. Lawrence County,New York
0500000US36091,15973.0,6640.0,4247.0,802.0,2014,Saratoga County,New York
0500000US36093,,,,,2014,Schenectady County,New York
0500000US36101,8639.0,2171.0,1842.0,258.0,2014,Steuben County,New York
0500000US36103,66229.0,20576.0,8407.0,6348.0,2014,Suffolk County,New York
0500000US36105,,,,,2014,Sullivan County,New York
0500000US36109,12723.0,4799.0,7637.0,1964.0,2014,Tompkins County,New York
0500000US36111,12498.0,6815.0,2334.0,672.0,2014,Ulster County,New York
0500000US36113,,,,,2014,Warren County,New York
0500000US36117,,,,,2014,Wayne County,New York
0500000US36119,61547.0,26872.0,11215.0,7702.0,2014,Westchester County,New York
0500000US37001,11793.0,5440.0,3530.0,341.0,2014,Alamance County,North Carolina
0500000US37019,9635.0,5104.0,5638.0,286.0,2014,Brunswick County,North Carolina
0500000US37021,19797.0,8129.0,9315.0,338.0,2014,Buncombe County,North Carolina
0500000US37023,,,,,2014,Burke County,North Carolina
0500000US37025,7829.0,6287.0,5087.0,120.0,2014,Cabarrus County,North Carolina
0500000US37027,,,,,2014,Caldwell County,North Carolina
0500000US37031,,,,,2014,Carteret County,North Carolina
0500000US37035,,,,,2014,Catawba County,North Carolina
0500000US37037,,,,,2014,Chatham County,North Carolina
0500000US37045,,,,,2014,Cleveland County,North Carolina
0500000US37049,10042.0,4455.0,9725.0,452.0,2014,Craven County,North Carolina
0500000US37051,31813.0,5415.0,20366.0,4377.0,2014,Cumberland County,North Carolina
0500000US37057,11361.0,7735.0,1498.0,208.0,2014,Davidson County,North Carolina
0500000US37063,35652.0,15207.0,8701.0,3343.0,2014,Durham County,North Carolina
0500000US37067,43219.0,13183.0,10141.0,1059.0,2014,Forsyth County,North Carolina
0500000US37071,17100.0,5249.0,3298.0,237.0,2014,Gaston County,North Carolina
0500000US37081,37856.0,13974.0,9495.0,3039.0,2014,Guilford County,North Carolina
0500000US37085,9426.0,7701.0,7785.0,106.0,2014,Harnett County,North Carolina
0500000US37089,,,,,2014,Henderson County,North Carolina
0500000US37097,14087.0,4781.0,4203.0,603.0,2014,Iredell County,North Carolina
0500000US37101,,,,,2014,Johnston County,North Carolina
0500000US37109,,,,,2014,Lincoln County,North Carolina
0500000US37119,131025.0,24605.0,43547.0,6554.0,2014,Mecklenburg County,North Carolina
0500000US37125,,,,,2014,Moore County,North Carolina
0500000US37127,,,,,2014,Nash County,North Carolina
0500000US37129,16762.0,11460.0,6693.0,657.0,2014,New Hanover County,North Carolina
0500000US37133,24823.0,5752.0,19455.0,2535.0,2014,Onslow County,North Carolina
0500000US37135,13220.0,10248.0,6864.0,1797.0,2014,Orange County,North Carolina
0500000US37147,21910.0,8524.0,3034.0,456.0,2014,Pitt County,North Carolina
0500000US37151,,,,,2014,Randolph County,North Carolina
0500000US37155,8238.0,3542.0,2765.0,300.0,2014,Robeson County,North Carolina
0500000US37157,,,,,2014,Rockingham County,North Carolina
0500000US37159,9155.0,5003.0,2389.0,42.0,2014,Rowan County,North Carolina
0500000US37161,,,,,2014,Rutherford County,North Carolina
0500000US37171,,,,,2014,Surry County,North Carolina
0500000US37179,10013.0,6446.0,8148.0,593.0,2014,Union County,North Carolina
0500000US37183,108098.0,30197.0,28242.0,9409.0,2014,Wake County,North Carolina
0500000US37191,10857.0,7275.0,2903.0,980.0,2014,Wayne County,North Carolina
0500000US37193,,,,,2014,Wilkes County,North Carolina
0500000US37195,,,,,2014,Wilson County,North Carolina
0500000US38015,5211.0,3901.0,3631.0,78.0,2014,Burleigh County,North Dakota
0500000US38017,21614.0,4861.0,11322.0,252.0,2014,Cass County,North Dakota
0500000US38035,8387.0,1489.0,6428.0,713.0,2014,Grand Forks County,North Dakota
0500000US38101,,,,,2014,Ward County,North Dakota
0500000US39003,13441.0,3237.0,2264.0,16.0,2014,Allen County,Ohio
0500000US39007,7230.0,3267.0,1083.0,103.0,2014,Ashtabula County,Ohio
0500000US39013,,,,,2014,Belmont County,Ohio
0500000US39017,38189.0,14983.0,6966.0,1619.0,2014,Butler County,Ohio
0500000US39023,19791.0,4238.0,2278.0,200.0,2014,Clark County,Ohio
0500000US39025,9681.0,5490.0,4244.0,611.0,2014,Clermont County,Ohio
0500000US39029,,,,,2014,Columbiana County,Ohio
0500000US39035,143883.0,18473.0,18306.0,7804.0,2014,Cuyahoga County,Ohio
0500000US39041,10773.0,8940.0,4633.0,413.0,2014,Delaware County,Ohio
0500000US39043,,,,,2014,Erie County,Ohio
0500000US39045,11561.0,8448.0,1416.0,60.0,2014,Fairfield County,Ohio
0500000US39049,164067.0,40678.0,32449.0,8702.0,2014,Franklin County,Ohio
0500000US39055,,,,,2014,Geauga County,Ohio
0500000US39057,13924.0,7494.0,4205.0,917.0,2014,Greene County,Ohio
0500000US39061,92481.0,17146.0,18340.0,4226.0,2014,Hamilton County,Ohio
0500000US39063,,,,,2014,Hancock County,Ohio
0500000US39081,,,,,2014,Jefferson County,Ohio
0500000US39085,16321.0,3901.0,838.0,218.0,2014,Lake County,Ohio
0500000US39089,11457.0,9573.0,1324.0,645.0,2014,Licking County,Ohio
0500000US39093,32948.0,10774.0,2816.0,1026.0,2014,Lorain County,Ohio
0500000US39095,56322.0,10023.0,8355.0,1605.0,2014,Lucas County,Ohio
0500000US39099,19276.0,6849.0,4718.0,471.0,2014,Mahoning County,Ohio
0500000US39101,,,,,2014,Marion County,Ohio
0500000US39103,7941.0,5471.0,2422.0,389.0,2014,Medina County,Ohio
0500000US39109,,,,,2014,Miami County,Ohio
0500000US39113,66327.0,17035.0,11577.0,1327.0,2014,Montgomery County,Ohio
0500000US39119,,,,,2014,Muskingum County,Ohio
0500000US39133,12529.0,10559.0,3795.0,845.0,2014,Portage County,Ohio
0500000US39139,14412.0,6188.0,954.0,0.0,2014,Richland County,Ohio
0500000US39141,,,,,2014,Ross County,Ohio
0500000US39145,,,,,2014,Scioto County,Ohio
0500000US39151,32504.0,10879.0,3983.0,475.0,2014,Stark County,Ohio
0500000US39153,40458.0,14503.0,6022.0,780.0,2014,Summit County,Ohio
0500000US39155,14986.0,6034.0,2471.0,255.0,2014,Trumbull County,Ohio
0500000US39157,,,,,2014,Tuscarawas County,Ohio
0500000US39165,7479.0,14026.0,4070.0,1246.0,2014,Warren County,Ohio
0500000US39169,6643.0,4916.0,882.0,412.0,2014,Wayne County,Ohio
0500000US39173,10636.0,10781.0,3457.0,379.0,2014,Wood County,Ohio
0500000US40017,9255.0,5836.0,3389.0,434.0,2014,Canadian County,Oklahoma
0500000US40027,30672.0,20885.0,9805.0,1310.0,2014,Cleveland County,Oklahoma
0500000US40031,17223.0,4092.0,12607.0,2509.0,2014,Comanche County,Oklahoma
0500000US40037,,,,,2014,Creek County,Oklahoma
0500000US40101,7422.0,5053.0,1359.0,112.0,2014,Muskogee County,Oklahoma
0500000US40109,93969.0,21477.0,21040.0,5982.0,2014,Oklahoma County,Oklahoma
0500000US40119,,,,,2014,Payne County,Oklahoma
0500000US40125,6426.0,4937.0,1272.0,305.0,2014,Pottawatomie County,Oklahoma
0500000US40131,5084.0,4496.0,1480.0,61.0,2014,Rogers County,Oklahoma
0500000US40143,77863.0,19029.0,20337.0,3503.0,2014,Tulsa County,Oklahoma
0500000US40145,,,,,2014,Wagoner County,Oklahoma
0500000US41003,10407.0,6148.0,4579.0,1503.0,2014,Benton County,Oregon
0500000US41005,30673.0,18228.0,9423.0,1767.0,2014,Clackamas County,Oregon
0500000US41017,17228.0,3376.0,5918.0,213.0,2014,Deschutes County,Oregon
0500000US41019,12759.0,2847.0,3165.0,37.0,2014,Douglas County,Oregon
0500000US41029,30418.0,5719.0,8368.0,493.0,2014,Jackson County,Oregon
0500000US41033,,,,,2014,Josephine County,Oregon
0500000US41035,,,,,2014,Klamath County,Oregon
0500000US41039,46775.0,11431.0,13202.0,2556.0,2014,Lane County,Oregon
0500000US41043,9089.0,5831.0,2211.0,239.0,2014,Linn County,Oregon
0500000US41047,36330.0,12696.0,8297.0,1862.0,2014,Marion County,Oregon
0500000US41051,84040.0,30277.0,30685.0,7631.0,2014,Multnomah County,Oregon
0500000US41053,,,,,2014,Polk County,Oregon
0500000US41059,,,,,2014,Umatilla County,Oregon
0500000US41067,59511.0,23221.0,20457.0,5131.0,2014,Washington County,Oregon
0500000US41071,9801.0,5229.0,5056.0,398.0,2014,Yamhill County,Oregon
0500000US42001,7136.0,1994.0,2490.0,234.0,2014,Adams County,Pennsylvania
0500000US42003,101126.0,23855.0,25785.0,7338.0,2014,Allegheny County,Pennsylvania
0500000US42005,,,,,2014,Armstrong County,Pennsylvania
0500000US42007,12167.0,4179.0,2419.0,134.0,2014,Beaver County,Pennsylvania
0500000US42011,35145.0,11319.0,6030.0,898.0,2014,Berks County,Pennsylvania
0500000US42013,,,,,2014,Blair County,Pennsylvania
0500000US42017,28446.0,14491.0,11529.0,3369.0,2014,Bucks County,Pennsylvania
0500000US42019,9459.0,7207.0,2276.0,319.0,2014,Butler County,Pennsylvania
0500000US42021,11471.0,4480.0,2702.0,234.0,2014,Cambria County,Pennsylvania
0500000US42025,,,,,2014,Carbon County,Pennsylvania
0500000US42027,19702.0,10959.0,5343.0,3412.0,2014,Centre County,Pennsylvania
0500000US42029,25479.0,14051.0,9667.0,3454.0,2014,Chester County,Pennsylvania
0500000US42033,,,,,2014,Clearfield County,Pennsylvania
0500000US42037,,,,,2014,Columbia County,Pennsylvania
0500000US42039,8395.0,2971.0,1591.0,167.0,2014,Crawford County,Pennsylvania
0500000US42041,17624.0,13330.0,6239.0,1204.0,2014,Cumberland County,Pennsylvania
0500000US42043,23205.0,9137.0,8353.0,2547.0,2014,Dauphin County,Pennsylvania
0500000US42045,27232.0,14956.0,11370.0,2878.0,2014,Delaware County,Pennsylvania
0500000US42049,29687.0,4515.0,5572.0,1097.0,2014,Erie County,Pennsylvania
0500000US42051,,,,,2014,Fayette County,Pennsylvania
0500000US42055,,,,,2014,Franklin County,Pennsylvania
0500000US42063,,,,,2014,Indiana County,Pennsylvania
0500000US42069,17949.0,5169.0,4006.0,1582.0,2014,Lackawanna County,Pennsylvania
0500000US42071,36662.0,12633.0,7288.0,2130.0,2014,Lancaster County,Pennsylvania
0500000US42073,,,,,2014,Lawrence County,Pennsylvania
0500000US42075,,,,,2014,Lebanon County,Pennsylvania
0500000US42077,26158.0,10798.0,5711.0,3095.0,2014,Lehigh County,Pennsylvania
0500000US42079,23962.0,5895.0,5273.0,465.0,2014,Luzerne County,Pennsylvania
0500000US42081,10015.0,4263.0,1689.0,113.0,2014,Lycoming County,Pennsylvania
0500000US42085,6008.0,2885.0,1807.0,117.0,2014,Mercer County,Pennsylvania
0500000US42089,,,,,2014,Monroe County,Pennsylvania
0500000US42091,43840.0,29640.0,15785.0,6148.0,2014,Montgomery County,Pennsylvania
0500000US42095,16821.0,7572.0,6101.0,1381.0,2014,Northampton County,Pennsylvania
0500000US42097,,,,,2014,Northumberland County,Pennsylvania
0500000US42101,142116.0,24794.0,34575.0,17656.0,2014,Philadelphia County,Pennsylvania
0500000US42107,,,,,2014,Schuylkill County,Pennsylvania
0500000US42111,,,,,2014,Somerset County,Pennsylvania
0500000US42125,12418.0,4575.0,3055.0,691.0,2014,Washington County,Pennsylvania
0500000US42129,20713.0,8260.0,2903.0,738.0,2014,Westmoreland County,Pennsylvania
0500000US42133,38076.0,7286.0,9509.0,1046.0,2014,York County,Pennsylvania
0500000US44003,11514.0,6163.0,3038.0,680.0,2014,Kent County,Rhode Island
0500000US44005,,,,,2014,Newport County,Rhode Island
0500000US44007,57642.0,4653.0,17638.0,5453.0,2014,Providence County,Rhode Island
0500000US44009,,,,,2014,Washington County,Rhode Island
0500000US45003,,,,,2014,Aiken County,South Carolina
0500000US45007,,,,,2014,Anderson County,South Carolina
0500000US45013,14643.0,2784.0,15171.0,1350.0,2014,Beaufort County,South Carolina
0500000US45015,10989.0,10283.0,12882.0,477.0,2014,Berkeley County,South Carolina
0500000US45019,39910.0,14043.0,15293.0,1072.0,2014,Charleston County,South Carolina
0500000US45031,,,,,2014,Darlington County,South Carolina
0500000US45035,11923.0,7950.0,5825.0,201.0,2014,Dorchester County,South Carolina
0500000US45041,,,,,2014,Florence County,South Carolina
0500000US45045,36591.0,9596.0,12888.0,2647.0,2014,Greenville County,South Carolina
0500000US45047,,,,,2014,Greenwood County,South Carolina
0500000US45051,27404.0,4794.0,16487.0,2643.0,2014,Horry County,South Carolina
0500000US45057,,,,,2014,Lancaster County,South Carolina
0500000US45059,,,,,2014,Laurens County,South Carolina
0500000US45063,20073.0,11501.0,6425.0,938.0,2014,Lexington County,South Carolina
0500000US45073,,,,,2014,Oconee County,South Carolina
0500000US45075,,,,,2014,Orangeburg County,South Carolina
0500000US45077,,,,,2014,Pickens County,South Carolina
0500000US45079,37424.0,18403.0,28242.0,3937.0,2014,Richland County,South Carolina
0500000US45083,26036.0,7410.0,6530.0,1053.0,2014,Spartanburg County,South Carolina
0500000US45085,,,,,2014,Sumter County,South Carolina
0500000US45091,18265.0,5926.0,10489.0,528.0,2014,York County,South Carolina
0500000US46099,20566.0,4618.0,3952.0,788.0,2014,Minnehaha County,South Dakota
0500000US46103,,,,,2014,Pennington County,South Dakota
0500000US47001,,,,,2014,Anderson County,Tennessee
0500000US47009,,,,,2014,Blount County,Tennessee
0500000US47011,,,,,2014,Bradley County,Tennessee
0500000US47037,70360.0,18992.0,28878.0,5445.0,2014,Davidson County,Tennessee
0500000US47059,,,,,2014,Greene County,Tennessee
0500000US47065,40187.0,5331.0,10811.0,628.0,2014,Hamilton County,Tennessee
0500000US47093,46803.0,19218.0,13396.0,1184.0,2014,Knox County,Tennessee
0500000US47113,,,,,2014,Madison County,Tennessee
0500000US47119,,,,,2014,Maury County,Tennessee
0500000US47125,20566.0,2666.0,14770.0,3167.0,2014,Montgomery County,Tennessee
0500000US47141,,,,,2014,Putnam County,Tennessee
0500000US47147,,,,,2014,Robertson County,Tennessee
0500000US47149,31317.0,11664.0,8583.0,1701.0,2014,Rutherford County,Tennessee
0500000US47155,,,,,2014,Sevier County,Tennessee
0500000US47157,123071.0,8883.0,25859.0,3228.0,2014,Shelby County,Tennessee
0500000US47163,11762.0,5177.0,4841.0,774.0,2014,Sullivan County,Tennessee
0500000US47165,14069.0,6885.0,4222.0,688.0,2014,Sumner County,Tennessee
0500000US47179,,,,,2014,Washington County,Tennessee
0500000US47187,11380.0,10250.0,7891.0,2002.0,2014,Williamson County,Tennessee
0500000US47189,,,,,2014,Wilson County,Tennessee
0500000US48005,,,,,2014,Angelina County,Texas
0500000US48021,,,,,2014,Bastrop County,Texas
0500000US48027,45343.0,11981.0,19175.0,4185.0,2014,Bell County,Texas
0500000US48029,237355.0,50425.0,35893.0,12127.0,2014,Bexar County,Texas
0500000US48037,,,,,2014,Bowie County,Texas
0500000US48039,13666.0,13797.0,7197.0,494.0,2014,Brazoria County,Texas
0500000US48041,32656.0,25522.0,4120.0,4243.0,2014,Brazos County,Texas
0500000US48061,31022.0,3598.0,2207.0,3793.0,2014,Cameron County,Texas
0500000US48085,58454.0,33085.0,23212.0,7168.0,2014,Collin County,Texas
0500000US48091,,,,,2014,Comal County,Texas
0500000US48099,4848.0,5993.0,6800.0,1494.0,2014,Coryell County,Texas
0500000US48113,289045.0,79799.0,48825.0,23052.0,2014,Dallas County,Texas
0500000US48121,70515.0,54698.0,20995.0,5214.0,2014,Denton County,Texas
0500000US48135,,,,,2014,Ector County,Texas
