Geography,Year,Total less than high school graduate,Total high school graduate,Total some college or associate's degree,Total bachelor's degree or higher,Total graduate or professional degree,RegionName,State
0500000US39017,2015,,,,,,Butler County,Ohio
0500000US39023,2015,,,,,,Clark County,Ohio
0500000US39025,2015,,,,,,Clermont County,Ohio
0500000US39029,2015,,,,,,Columbiana County,Ohio
0500000US39035,2015,,,,,,Cuyahoga County,Ohio
0500000US39041,2015,,,,,,Delaware County,Ohio
0500000US39043,2015,,,,,,Erie County,Ohio
0500000US39045,2015,,,,,,Fairfield County,Ohio
0500000US39049,2015,,,,,,Franklin County,Ohio
0500000US39055,2015,,,,,,Geauga County,Ohio
0500000US39057,2015,,,,,,Greene County,Ohio
0500000US39061,2015,,,,,,Hamilton County,Ohio
0500000US39063,2015,,,,,,Hancock County,Ohio
0500000US39081,2015,,,,,,Jefferson County,Ohio
0500000US39085,2015,,,,,,Lake County,Ohio
0500000US39089,2015,,,,,,Licking County,Ohio
0500000US39093,2015,,,,,,Lorain County,Ohio
0500000US39095,2015,,,,,,Lucas County,Ohio
0500000US39099,2015,,,,,,Mahoning County,Ohio
0500000US39101,2015,,,,,,Marion County,Ohio
0500000US39103,2015,,,,,,Medina County,Ohio
0500000US39109,2015,,,,,,Miami County,Ohio
0500000US39113,2015,,,,,,Montgomery County,Ohio
0500000US39119,2015,,,,,,Muskingum County,Ohio
0500000US39133,2015,,,,,,Portage County,Ohio
0500000US39139,2015,,,,,,Richland County,Ohio
0500000US39141,2015,,,,,,Ross County,Ohio
0500000US39145,2015,,,,,,Scioto County,Ohio
0500000US39151,2015,,,,,,Stark County,Ohio
0500000US39153,2015,,,,,,Summit County,Ohio
0500000US39155,2015,,,,,,Trumbull County,Ohio
0500000US39157,2015,,,,,,Tuscarawas County,Ohio
0500000US39165,2015,,,,,,Warren County,Ohio
0500000US39169,2015,,,,,,Wayne County,Ohio
0500000US39173,2015,,,,,,Wood County,Ohio
0500000US40017,2015,,,,,,Canadian County,Oklahoma
0500000US40027,2015,,,,,,Cleveland County,Oklahoma
0500000US40031,2015,,,,,,Comanche County,Oklahoma
0500000US40037,2015,,,,,,Creek County,Oklahoma
0500000US40101,2015,,,,,,Muskogee County,Oklahoma
0500000US40109,2015,,,,,,Oklahoma County,Oklahoma
0500000US40119,2015,,,,,,Payne County,Oklahoma
0500000US40125,2015,,,,,,Pottawatomie County,Oklahoma
0500000US40131,2015,,,,,,Rogers County,Oklahoma
0500000US40143,2015,,,,,,Tulsa County,Oklahoma
0500000US40145,2015,,,,,,Wagoner County,Oklahoma
0500000US41003,2015,,,,,,Benton County,Oregon
0500000US41005,2015,,,,,,Clackamas County,Oregon
0500000US41017,2015,,,,,,Deschutes County,Oregon
0500000US41019,2015,,,,,,Douglas County,Oregon
0500000US41029,2015,,,,,,Jackson County,Oregon
0500000US41033,2015,,,,,,Josephine County,Oregon
0500000US41035,2015,,,,,,Klamath County,Oregon
0500000US41039,2015,,,,,,Lane County,Oregon
0500000US41043,2015,,,,,,Linn County,Oregon
0500000US41047,2015,,,,,,Marion County,Oregon
0500000US41051,2015,,,,,,Multnomah County,Oregon
0500000US41053,2015,,,,,,Polk County,Oregon
0500000US41059,2015,,,,,,Umatilla County,Oregon
0500000US41067,2015,,,,,,Washington County,Oregon
0500000US41071,2015,,,,,,Yamhill County,Oregon
0500000US42001,2015,,,,,,Adams County,Pennsylvania
0500000US42003,2015,,,,,,Allegheny County,Pennsylvania
0500000US42005,2015,,,,,,Armstrong County,Pennsylvania
0500000US42007,2015,,,,,,Beaver County,Pennsylvania
0500000US42011,2015,,,,,,Berks County,Pennsylvania
0500000US42013,2015,,,,,,Blair County,Pennsylvania
0500000US42017,2015,,,,,,Bucks County,Pennsylvania
0500000US42019,2015,,,,,,Butler County,Pennsylvania
0500000US42021,2015,,,,,,Cambria County,Pennsylvania
0500000US42025,2015,,,,,,Carbon County,Pennsylvania
0500000US42027,2015,,,,,,Centre County,Pennsylvania
0500000US42029,2015,,,,,,Chester County,Pennsylvania
0500000US42033,2015,,,,,,Clearfield County,Pennsylvania
0500000US42037,2015,,,,,,Columbia County,Pennsylvania
0500000US42039,2015,,,,,,Crawford County,Pennsylvania
0500000US42041,2015,,,,,,Cumberland County,Pennsylvania
0500000US42043,2015,,,,,,Dauphin County,Pennsylvania
0500000US42045,2015,,,,,,Delaware County,Pennsylvania
0500000US42049,2015,,,,,,Erie County,Pennsylvania
0500000US42051,2015,,,,,,Fayette County,Pennsylvania
0500000US42055,2015,,,,,,Franklin County,Pennsylvania
0500000US42063,2015,,,,,,Indiana County,Pennsylvania
0500000US42069,2015,,,,,,Lackawanna County,Pennsylvania
0500000US42071,2015,,,,,,Lancaster County,Pennsylvania
0500000US42073,2015,,,,,,Lawrence County,Pennsylvania
0500000US42075,2015,,,,,,Lebanon County,Pennsylvania
0500000US42077,2015,,,,,,Lehigh County,Pennsylvania
0500000US42079,2015,,,,,,Luzerne County,Pennsylvania
0500000US42081,2015,,,,,,Lycoming County,Pennsylvania
0500000US42085,2015,,,,,,Mercer County,Pennsylvania
0500000US42089,2015,,,,,,Monroe County,Pennsylvania
0500000US42091,2015,,,,,,Montgomery County,Pennsylvania
0500000US42095,2015,,,,,,Northampton County,Pennsylvania
0500000US42097,2015,,,,,,Northumberland County,Pennsylvania
0500000US42101,2015,,,,,,Philadelphia County,Pennsylvania
0500000US42107,2015,,,,,,Schuylkill County,Pennsylvania
0500000US42111,2015,,,,,,Somerset County,Pennsylvania
0500000US42125,2015,,,,,,Washington County,Pennsylvania
0500000US42129,2015,,,,,,Westmoreland County,Pennsylvania
0500000US42133,2015,,,,,,York County,Pennsylvania
0500000US44003,2015,,,,,,Kent County,Rhode Island
0500000US44005,2015,,,,,,Newport County,Rhode Island
0500000US44007,2015,,,,,,Providence County,Rhode Island
0500000US44009,2015,,,,,,Washington County,Rhode Island
0500000US45003,2015,,,,,,Aiken County,South Carolina
0500000US45007,2015,,,,,,Anderson County,South Carolina
0500000US45013,2015,,,,,,Beaufort County,South Carolina
0500000US45015,2015,,,,,,Berkeley County,South Carolina
0500000US45019,2015,,,,,,Charleston County,South Carolina
0500000US45031,2015,,,,,,Darlington County,South Carolina
0500000US45035,2015,,,,,,Dorchester County,South Carolina
0500000US45041,2015,,,,,,Florence County,South Carolina
0500000US45045,2015,,,,,,Greenville County,South Carolina
0500000US45047,2015,,,,,,Greenwood County,South Carolina
0500000US45051,2015,,,,,,Horry County,South Carolina
0500000US45057,2015,,,,,,Lancaster County,South Carolina
0500000US45059,2015,,,,,,Laurens County,South Carolina
0500000US45063,2015,,,,,,Lexington County,South Carolina
0500000US45073,2015,,,,,,Oconee County,South Carolina
0500000US45075,2015,,,,,,Orangeburg County,South Carolina
0500000US45077,2015,,,,,,Pickens County,South Carolina
0500000US45079,2015,,,,,,Richland County,South Carolina
0500000US45083,2015,,,,,,Spartanburg County,South Carolina
0500000US45085,2015,,,,,,Sumter County,South Carolina
0500000US45091,2015,,,,,,York County,South Carolina
0500000US46099,2015,,,,,,Minnehaha County,South Dakota
0500000US46103,2015,,,,,,Pennington County,South Dakota
0500000US47001,2015,,,,,,Anderson County,Tennessee
0500000US47009,2015,,,,,,Blount County,Tennessee
0500000US47011,2015,,,,,,Bradley County,Tennessee
0500000US47037,2015,,,,,,Davidson County,Tennessee
0500000US47059,2015,,,,,,Greene County,Tennessee
0500000US47065,2015,,,,,,Hamilton County,Tennessee
0500000US47093,2015,,,,,,Knox County,Tennessee
0500000US47113,2015,,,,,,Madison County,Tennessee
0500000US47119,2015,,,,,,Maury County,Tennessee
0500000US47125,2015,,,,,,Montgomery County,Tennessee
0500000US47141,2015,,,,,,Putnam County,Tennessee
0500000US47147,2015,,,,,,Robertson County,Tennessee
0500000US47149,2015,,,,,,Rutherford County,Tennessee
0500000US47155,2015,,,,,,Sevier County,Tennessee
0500000US47157,2015,,,,,,Shelby County,Tennessee
0500000US47163,2015,,,,,,Sullivan County,Tennessee
0500000US47165,2015,,,,,,Sumner County,Tennessee
0500000US47179,2015,,,,,,Washington County,Tennessee
0500000US47187,2015,,,,,,Williamson County,Tennessee
0500000US47189,2015,,,,,,Wilson County,Tennessee
0500000US48005,2015,,,,,,Angelina County,Texas
0500000US48021,2015,,,,,,Bastrop County,Texas
0500000US48027,2015,,,,,,Bell County,Texas
0500000US48029,2015,,,,,,Bexar County,Texas
0500000US48037,2015,,,,,,Bowie County,Texas
0500000US48039,2015,,,,,,Brazoria County,Texas
0500000US48041,2015,,,,,,Brazos County,Texas
0500000US48061,2015,,,,,,Cameron County,Texas
0500000US48085,2015,,,,,,Collin County,Texas
0500000US48091,2015,,,,,,Comal County,Texas
0500000US48099,2015,,,,,,Coryell County,Texas
0500000US48113,2015,,,,,,Dallas County,Texas
0500000US48121,2015,,,,,,Denton County,Texas
0500000US48135,2015,,,,,,Ector County,Texas
0500000US48139,2015,,,,,,Ellis County,Texas
0500000US48141,2015,,,,,,El Paso County,Texas
0500000US48157,2015,,,,,,Fort Bend County,Texas
0500000US48167,2015,,,,,,Galveston County,Texas
0500000US48181,2015,,,,,,Grayson County,Texas
0500000US48183,2015,,,,,,Gregg County,Texas
0500000US48187,2015,,,,,,Guadalupe County,Texas
0500000US48201,2015,,,,,,Harris County,Texas
0500000US48203,2015,,,,,,Harrison County,Texas
0500000US48209,2015,,,,,,Hays County,Texas
0500000US48213,2015,,,,,,Henderson County,Texas
0500000US48215,2015,,,,,,Hidalgo County,Texas
0500000US48231,2015,,,,,,Hunt County,Texas
0500000US48245,2015,,,,,,Jefferson County,Texas
0500000US48251,2015,,,,,,Johnson County,Texas
0500000US48257,2015,,,,,,Kaufman County,Texas
0500000US48291,2015,,,,,,Liberty County,Texas
0500000US48303,2015,,,,,,Lubbock County,Texas
0500000US48309,2015,,,,,,McLennan County,Texas
0500000US48329,2015,,,,,,Midland County,Texas
0500000US48339,2015,,,,,,Montgomery County,Texas
0500000US48347,2015,,,,,,Nacogdoches County,Texas
0500000US48355,2015,,,,,,Nueces County,Texas
0500000US48361,2015,,,,,,Orange County,Texas
0500000US48367,2015,,,,,,Parker County,Texas
0500000US48375,2015,,,,,,Potter County,Texas
0500000US48381,2015,,,,,,Randall County,Texas
0500000US48397,2015,,,,,,Rockwall County,Texas
0500000US48409,2015,,,,,,San Patricio County,Texas
0500000US48423,2015,,,,,,Smith County,Texas
0500000US48439,2015,,,,,,Tarrant County,Texas
0500000US48441,2015,,,,,,Taylor County,Texas
0500000US48451,2015,,,,,,Tom Green County,Texas
0500000US48453,2015,,,,,,Travis County,Texas
0500000US48469,2015,,,,,,Victoria County,Texas
0500000US48471,2015,,,,,,Walker County,Texas
0500000US48479,2015,,,,,,Webb County,Texas
0500000US48485,2015,,,,,,Wichita County,Texas
0500000US48491,2015,,,,,,Williamson County,Texas
0500000US49005,2015,,,,,,Cache County,Utah
0500000US49011,2015,,,,,,Davis County,Utah
0500000US49035,2015,,,,,,Salt Lake County,Utah
0500000US49049,2015,,,,,,Utah County,Utah
0500000US49053,2015,,,,,,Washington County,Utah
0500000US49057,2015,,,,,,Weber County,Utah
0500000US50007,2015,,,,,,Chittenden County,Vermont
0500000US51003,2015,,,,,,Albemarle County,Virginia
0500000US51013,2015,,,,,,Arlington County,Virginia
0500000US51015,2015,,,,,,Augusta County,Virginia
0500000US51019,2015,,,,,,Bedford County,Virginia
0500000US51041,2015,,,,,,Chesterfield County,Virginia
0500000US51059,2015,,,,,,Fairfax County,Virginia
0500000US51061,2015,,,,,,Fauquier County,Virginia
0500000US51069,2015,,,,,,Frederick County,Virginia
0500000US51085,2015,,,,,,Hanover County,Virginia
0500000US51087,2015,,,,,,Henrico County,Virginia
0500000US51095,2015,,,,,,James City County,Virginia
0500000US51107,2015,,,,,,Loudoun County,Virginia
0500000US51121,2015,,,,,,Montgomery County,Virginia
0500000US51153,2015,,,,,,Prince William County,Virginia
0500000US51161,2015,,,,,,Roanoke County,Virginia
0500000US51165,2015,,,,,,Rockingham County,Virginia
0500000US51177,2015,,,,,,Spotsylvania County,Virginia
0500000US51179,2015,,,,,,Stafford County,Virginia
0500000US51199,2015,,,,,,York County,Virginia
0500000US51510,2015,,,,,,Alexandria city,Virginia
0500000US51550,2015,,,,,,Chesapeake city,Virginia
0500000US51650,2015,,,,,,Hampton city,Virginia
0500000US51680,2015,,,,,,Lynchburg city,Virginia
0500000US51700,2015,,,,,,Newport News city,Virginia
0500000US51710,2015,,,,,,Norfolk city,Virginia
0500000US51740,2015,,,,,,Portsmouth city,Virginia
0500000US51760,2015,,,,,,Richmond city,Virginia
0500000US51770,2015,,,,,,Roanoke city,Virginia
0500000US51800,2015,,,,,,Suffolk city,Virginia
0500000US51810,2015,,,,,,Virginia Beach city,Virginia
0500000US53005,2015,,,,,,Benton County,Washington
0500000US53007,2015,,,,,,Chelan County,Washington
0500000US53009,2015,,,,,,Clallam County,Washington
0500000US53011,2015,,,,,,Clark County,Washington
0500000US53015,2015,,,,,,Cowlitz County,Washington
0500000US53021,2015,,,,,,Franklin County,Washington
0500000US53025,2015,,,,,,Grant County,Washington
0500000US53027,2015,,,,,,Grays Harbor County,Washington
0500000US53029,2015,,,,,,Island County,Washington
0500000US53033,2015,,,,,,King County,Washington
0500000US53035,2015,,,,,,Kitsap County,Washington
0500000US53041,2015,,,,,,Lewis County,Washington
0500000US53053,2015,,,,,,Pierce County,Washington
0500000US53057,2015,,,,,,Skagit County,Washington
0500000US53061,2015,,,,,,Snohomish County,Washington
0500000US53063,2015,,,,,,Spokane County,Washington
0500000US53067,2015,,,,,,Thurston County,Washington
0500000US53073,2015,,,,,,Whatcom County,Washington
0500000US53077,2015,,,,,,Yakima County,Washington
0500000US54003,2015,,,,,,Berkeley County,West Virginia
0500000US54011,2015,,,,,,Cabell County,West Virginia
0500000US54033,2015,,,,,,Harrison County,West Virginia
0500000US54039,2015,,,,,,Kanawha County,West Virginia
0500000US54061,2015,,,,,,Monongalia County,West Virginia
0500000US54081,2015,,,,,,Raleigh County,West Virginia
0500000US54107,2015,,,,,,Wood County,West Virginia
0500000US55009,2015,,,,,,Brown County,Wisconsin
0500000US55025,2015,,,,,,Dane County,Wisconsin
0500000US55027,2015,,,,,,Dodge County,Wisconsin
0500000US55035,2015,,,,,,Eau Claire County,Wisconsin
0500000US55039,2015,,,,,,Fond du Lac County,Wisconsin
0500000US55055,2015,,,,,,Jefferson County,Wisconsin
0500000US55059,2015,,,,,,Kenosha County,Wisconsin
0500000US55063,2015,,,,,,La Crosse County,Wisconsin
0500000US55071,2015,,,,,,Manitowoc County,Wisconsin
0500000US55073,2015,,,,,,Marathon County,Wisconsin
0500000US55079,2015,,,,,,Milwaukee County,Wisconsin
0500000US55087,2015,,,,,,Outagamie County,Wisconsin
0500000US55089,2015,,,,,,Ozaukee County,Wisconsin
0500000US55097,2015,,,,,,Portage County,Wisconsin
0500000US55101,2015,,,,,,Racine County,Wisconsin
0500000US55105,2015,,,,,,Rock County,Wisconsin
0500000US55109,2015,,,,,,St. Croix County,Wisconsin
0500000US55117,2015,,,,,,Sheboygan County,Wisconsin
0500000US55127,2015,,,,,,Walworth County,Wisconsin
0500000US55131,2015,,,,,,Washington County,Wisconsin
0500000US55133,2015,,,,,,Waukesha County,Wisconsin
0500000US55139,2015,,,,,,Winnebago County,Wisconsin
0500000US55141,2015,,,,,,Wood County,Wisconsin
0500000US56021,2015,,,,,,Laramie County,Wyoming
0500000US56025,2015,,,,,,Natrona County,Wyoming
0500000US72013,2015,,,,,,Arecibo Municipio,Puerto Rico
0500000US72021,2015,,,,,,Bayamón Municipio,Puerto Rico
0500000US72025,2015,,,,,,Caguas Municipio,Puerto Rico
0500000US72031,2015,,,,,,Carolina Municipio,Puerto Rico
0500000US72061,2015,,,,,,Guaynabo Municipio,Puerto Rico
0500000US72097,2015,,,,,,Mayagüez Municipio,Puerto Rico
0500000US72113,2015,,,,,,Ponce Municipio,Puerto Rico
0500000US72127,2015,,,,,,San Juan Municipio,Puerto Rico
0500000US72135,2015,,,,,,Toa Alta Municipio,Puerto Rico
0500000US72137,2015,,,,,,Toa Baja Municipio,Puerto Rico
0500000US72139,2015,,,,,,Trujillo Alto Municipio,Puerto Rico
0500000US01003,2012,13.8,31.4,51.0,3.7,10.0,Baldwin County,Alabama
0500000US01015,2012,10.0,33.3,50.8,5.9,6.2,Calhoun County,Alabama
0500000US01043,2012,22.9,21.2,54.8,1.1,5.4,Cullman County,Alabama
0500000US01049,2012,19.5,29.1,50.8,0.6,2.9,DeKalb County,Alabama
0500000US01051,2012,24.2,33.5,33.8,8.6,7.4,Elmore County,Alabama
0500000US01055,2012,20.3,28.8,48.5,2.4,4.6,Etowah County,Alabama
0500000US01069,2012,19.6,34.1,40.6,5.7,7.3,Houston County,Alabama
0500000US01073,2012,14.6,27.2,49.0,9.2,12.5,Jefferson County,Alabama
0500000US01077,2012,17.5,28.6,49.2,4.6,9.3,Lauderdale County,Alabama
0500000US01081,2012,5.9,10.9,70.2,13.1,14.4,Lee County,Alabama
0500000US01083,2012,27.2,22.3,45.3,5.2,6.6,Limestone County,Alabama
0500000US01089,2012,11.4,26.9,52.4,9.3,14.7,Madison County,Alabama
0500000US01095,2012,20.0,42.0,34.0,4.0,6.2,Marshall County,Alabama
0500000US01097,2012,24.3,28.5,40.1,7.1,7.6,Mobile County,Alabama
0500000US01101,2012,19.5,29.4,41.9,9.2,11.5,Montgomery County,Alabama
0500000US01103,2012,14.5,31.3,47.8,6.4,7.2,Morgan County,Alabama
0500000US01115,2012,15.8,49.7,26.0,8.5,6.2,St. Clair County,Alabama
0500000US01117,2012,13.6,28.8,47.0,10.7,13.7,Shelby County,Alabama
0500000US01121,2012,18.8,39.3,40.8,1.1,4.0,Talladega County,Alabama
0500000US01125,2012,10.8,18.5,60.6,10.2,11.2,Tuscaloosa County,Alabama
0500000US01127,2012,20.7,33.4,39.6,6.4,4.2,Walker County,Alabama
0500000US02020,2012,13.0,37.7,44.4,4.9,13.1,Anchorage Municipality,Alaska
0500000US02090,2012,8.0,35.0,44.9,12.0,15.5,Fairbanks North Star Borough,Alaska
0500000US02170,2012,20.3,42.9,33.3,3.4,7.4,Matanuska-Susitna Borough,Alaska
0500000US04001,2012,26.9,39.5,31.6,2.0,4.0,Apache County,Arizona
0500000US04003,2012,19.7,41.8,34.1,4.4,9.1,Cochise County,Arizona
0500000US04005,2012,11.0,27.2,54.1,7.6,13.0,Coconino County,Arizona
0500000US04013,2012,17.5,28.9,45.3,8.3,10.9,Maricopa County,Arizona
0500000US04015,2012,17.7,49.6,30.2,2.5,4.1,Mohave County,Arizona
0500000US04017,2012,27.9,32.4,39.5,0.3,5.9,Navajo County,Arizona
0500000US04019,2012,15.0,25.5,52.8,6.6,12.3,Pima County,Arizona
0500000US04021,2012,22.8,35.8,38.2,3.2,7.2,Pinal County,Arizona
0500000US04025,2012,17.8,36.4,39.1,6.6,8.7,Yavapai County,Arizona
0500000US04027,2012,18.8,42.2,35.5,3.4,4.6,Yuma County,Arizona
0500000US05007,2012,16.8,36.7,35.1,11.5,9.4,Benton County,Arkansas
0500000US05031,2012,4.0,36.1,47.2,12.6,9.3,Craighead County,Arkansas
0500000US05045,2012,7.1,19.5,64.0,9.3,10.3,Faulkner County,Arkansas
0500000US05051,2012,12.9,39.5,42.5,5.1,7.6,Garland County,Arkansas
0500000US05069,2012,18.9,31.2,45.5,4.4,6.0,Jefferson County,Arkansas
0500000US05085,2012,15.5,27.5,49.8,7.2,5.5,Lonoke County,Arkansas
0500000US05119,2012,13.0,35.9,39.6,11.5,11.7,Pulaski County,Arkansas
0500000US05125,2012,29.1,32.8,33.0,5.1,7.5,Saline County,Arkansas
0500000US05131,2012,16.3,37.1,44.2,2.4,6.3,Sebastian County,Arkansas
0500000US05143,2012,8.8,26.2,53.8,11.3,12.4,Washington County,Arkansas
0500000US05145,2012,12.7,39.5,41.1,6.7,7.3,White County,Arkansas
0500000US06001,2012,9.8,22.9,51.8,15.6,17.0,Alameda County,California
0500000US06007,2012,8.2,23.1,60.8,7.9,8.0,Butte County,California
0500000US06013,2012,13.9,30.0,45.4,10.7,14.6,Contra Costa County,California
0500000US06017,2012,9.8,32.5,53.5,4.2,11.0,El Dorado County,California
0500000US06019,2012,17.8,27.4,50.4,4.5,5.8,Fresno County,California
