Geography,Public Transport,Year,RegionName,State
0500000US45083,,2010,Spartanburg County,South Carolina
0500000US45085,,2010,Sumter County,South Carolina
0500000US45091,262.0,2010,York County,South Carolina
0500000US46099,1104.0,2010,Minnehaha County,South Dakota
0500000US46103,,2010,Pennington County,South Dakota
0500000US47001,,2010,Anderson County,Tennessee
0500000US47009,,2010,Blount County,Tennessee
0500000US47011,,2010,Bradley County,Tennessee
0500000US47037,6038.0,2010,Davidson County,Tennessee
0500000US47059,,2010,Greene County,Tennessee
0500000US47065,1178.0,2010,Hamilton County,Tennessee
0500000US47093,,2010,Knox County,Tennessee
0500000US47113,,2010,Madison County,Tennessee
0500000US47119,,2010,Maury County,Tennessee
0500000US47125,,2010,Montgomery County,Tennessee
0500000US47141,,2010,Putnam County,Tennessee
0500000US47147,,2010,Robertson County,Tennessee
0500000US47149,625.0,2010,Rutherford County,Tennessee
0500000US47155,,2010,Sevier County,Tennessee
0500000US47157,5132.0,2010,Shelby County,Tennessee
0500000US47163,,2010,Sullivan County,Tennessee
0500000US47165,,2010,Sumner County,Tennessee
0500000US47179,,2010,Washington County,Tennessee
0500000US47187,,2010,Williamson County,Tennessee
0500000US47189,,2010,Wilson County,Tennessee
0500000US48005,,2010,Angelina County,Texas
0500000US48021,,2010,Bastrop County,Texas
0500000US48027,269.0,2010,Bell County,Texas
0500000US48029,19696.0,2010,Bexar County,Texas
0500000US48037,,2010,Bowie County,Texas
0500000US48039,777.0,2010,Brazoria County,Texas
0500000US48041,2937.0,2010,Brazos County,Texas
0500000US48061,949.0,2010,Cameron County,Texas
0500000US48085,4216.0,2010,Collin County,Texas
0500000US48091,,2010,Comal County,Texas
0500000US48099,,2010,Coryell County,Texas
0500000US48113,29151.0,2010,Dallas County,Texas
0500000US48121,1881.0,2010,Denton County,Texas
0500000US48135,,2010,Ector County,Texas
0500000US48139,,2010,Ellis County,Texas
0500000US48141,5721.0,2010,El Paso County,Texas
0500000US48157,3971.0,2010,Fort Bend County,Texas
0500000US48167,1017.0,2010,Galveston County,Texas
0500000US48181,,2010,Grayson County,Texas
0500000US48183,,2010,Gregg County,Texas
0500000US48187,,2010,Guadalupe County,Texas
0500000US48201,55184.0,2010,Harris County,Texas
0500000US48203,,2010,Harrison County,Texas
0500000US48209,,2010,Hays County,Texas
0500000US48213,,2010,Henderson County,Texas
0500000US48215,1075.0,2010,Hidalgo County,Texas
0500000US48231,,2010,Hunt County,Texas
0500000US48245,643.0,2010,Jefferson County,Texas
0500000US48251,,2010,Johnson County,Texas
0500000US48257,,2010,Kaufman County,Texas
0500000US48291,,2010,Liberty County,Texas
0500000US48303,1451.0,2010,Lubbock County,Texas
0500000US48309,957.0,2010,McLennan County,Texas
0500000US48329,,2010,Midland County,Texas
0500000US48339,2444.0,2010,Montgomery County,Texas
0500000US48355,2910.0,2010,Nueces County,Texas
0500000US48361,,2010,Orange County,Texas
0500000US48367,,2010,Parker County,Texas
0500000US48375,,2010,Potter County,Texas
0500000US48381,,2010,Randall County,Texas
0500000US48397,,2010,Rockwall County,Texas
0500000US48409,,2010,San Patricio County,Texas
0500000US48423,,2010,Smith County,Texas
0500000US48439,4264.0,2010,Tarrant County,Texas
0500000US48441,,2010,Taylor County,Texas
0500000US48451,,2010,Tom Green County,Texas
0500000US48453,17931.0,2010,Travis County,Texas
0500000US48469,,2010,Victoria County,Texas
0500000US48471,,2010,Walker County,Texas
0500000US48479,1621.0,2010,Webb County,Texas
0500000US48485,,2010,Wichita County,Texas
0500000US48491,1073.0,2010,Williamson County,Texas
0500000US49005,1227.0,2010,Cache County,Utah
0500000US49011,3189.0,2010,Davis County,Utah
0500000US49035,14140.0,2010,Salt Lake County,Utah
0500000US49049,4334.0,2010,Utah County,Utah
0500000US49053,,2010,Washington County,Utah
0500000US49057,1758.0,2010,Weber County,Utah
0500000US50007,2610.0,2010,Chittenden County,Vermont
0500000US51003,,2010,Albemarle County,Virginia
0500000US51013,38799.0,2010,Arlington County,Virginia
0500000US51015,,2010,Augusta County,Virginia
0500000US51019,,2010,Bedford County,Virginia
0500000US51041,1089.0,2010,Chesterfield County,Virginia
0500000US51059,51279.0,2010,Fairfax County,Virginia
0500000US51061,,2010,Fauquier County,Virginia
0500000US51069,,2010,Frederick County,Virginia
0500000US51085,,2010,Hanover County,Virginia
0500000US51087,1293.0,2010,Henrico County,Virginia
0500000US51095,,2010,James City County,Virginia
0500000US51107,5174.0,2010,Loudoun County,Virginia
0500000US51121,,2010,Montgomery County,Virginia
0500000US51153,11394.0,2010,Prince William County,Virginia
0500000US51161,,2010,Roanoke County,Virginia
0500000US51165,,2010,Rockingham County,Virginia
0500000US51177,1803.0,2010,Spotsylvania County,Virginia
0500000US51179,2420.0,2010,Stafford County,Virginia
0500000US51199,,2010,York County,Virginia
0500000US51510,18488.0,2010,Alexandria city,Virginia
0500000US51550,,2010,Chesapeake city,Virginia
0500000US51650,,2010,Hampton city,Virginia
0500000US51680,,2010,Lynchburg city,Virginia
0500000US51700,,2010,Newport News city,Virginia
0500000US51710,4787.0,2010,Norfolk city,Virginia
0500000US51740,659.0,2010,Portsmouth city,Virginia
0500000US51760,4410.0,2010,Richmond city,Virginia
0500000US51770,,2010,Roanoke city,Virginia
0500000US51800,,2010,Suffolk city,Virginia
0500000US51810,1820.0,2010,Virginia Beach city,Virginia
0500000US53005,764.0,2010,Benton County,Washington
0500000US53007,,2010,Chelan County,Washington
0500000US53009,,2010,Clallam County,Washington
0500000US53011,4271.0,2010,Clark County,Washington
0500000US53015,,2010,Cowlitz County,Washington
0500000US53021,,2010,Franklin County,Washington
0500000US53025,,2010,Grant County,Washington
0500000US53027,,2010,Grays Harbor County,Washington
0500000US53029,1183.0,2010,Island County,Washington
0500000US53033,104822.0,2010,King County,Washington
0500000US53035,8742.0,2010,Kitsap County,Washington
0500000US53041,,2010,Lewis County,Washington
0500000US53053,11455.0,2010,Pierce County,Washington
0500000US53057,480.0,2010,Skagit County,Washington
0500000US53061,19288.0,2010,Snohomish County,Washington
0500000US53063,5810.0,2010,Spokane County,Washington
0500000US53067,1959.0,2010,Thurston County,Washington
0500000US53073,2195.0,2010,Whatcom County,Washington
0500000US53077,880.0,2010,Yakima County,Washington
0500000US54003,,2010,Berkeley County,West Virginia
0500000US54011,,2010,Cabell County,West Virginia
0500000US54033,,2010,Harrison County,West Virginia
0500000US54039,,2010,Kanawha County,West Virginia
0500000US54061,,2010,Monongalia County,West Virginia
0500000US54081,,2010,Raleigh County,West Virginia
0500000US54107,,2010,Wood County,West Virginia
0500000US55009,1176.0,2010,Brown County,Wisconsin
0500000US55025,12037.0,2010,Dane County,Wisconsin
0500000US55027,,2010,Dodge County,Wisconsin
0500000US55035,,2010,Eau Claire County,Wisconsin
0500000US55039,195.0,2010,Fond du Lac County,Wisconsin
0500000US55055,,2010,Jefferson County,Wisconsin
0500000US55059,1313.0,2010,Kenosha County,Wisconsin
0500000US55063,362.0,2010,La Crosse County,Wisconsin
0500000US55071,,2010,Manitowoc County,Wisconsin
0500000US55073,200.0,2010,Marathon County,Wisconsin
0500000US55079,23488.0,2010,Milwaukee County,Wisconsin
0500000US55087,767.0,2010,Outagamie County,Wisconsin
0500000US55089,,2010,Ozaukee County,Wisconsin
0500000US55097,,2010,Portage County,Wisconsin
0500000US55101,740.0,2010,Racine County,Wisconsin
0500000US55105,,2010,Rock County,Wisconsin
0500000US55109,,2010,St. Croix County,Wisconsin
0500000US55117,,2010,Sheboygan County,Wisconsin
0500000US55127,,2010,Walworth County,Wisconsin
0500000US55131,,2010,Washington County,Wisconsin
0500000US55133,1099.0,2010,Waukesha County,Wisconsin
0500000US55139,1003.0,2010,Winnebago County,Wisconsin
0500000US55141,16.0,2010,Wood County,Wisconsin
0500000US56021,,2010,Laramie County,Wyoming
0500000US56025,,2010,Natrona County,Wyoming
0500000US72013,,2010,Arecibo Municipio,Puerto Rico
0500000US72021,2459.0,2010,Bayamón Municipio,Puerto Rico
0500000US72025,1240.0,2010,Caguas Municipio,Puerto Rico
0500000US72031,,2010,Carolina Municipio,Puerto Rico
0500000US72061,,2010,Guaynabo Municipio,Puerto Rico
0500000US72097,,2010,Mayagüez Municipio,Puerto Rico
0500000US72113,468.0,2010,Ponce Municipio,Puerto Rico
0500000US72127,11953.0,2010,San Juan Municipio,Puerto Rico
0500000US72135,,2010,Toa Alta Municipio,Puerto Rico
0500000US72137,954.0,2010,Toa Baja Municipio,Puerto Rico
0500000US72139,,2010,Trujillo Alto Municipio,Puerto Rico
0500000US01003,,2011,Baldwin County,Alabama
0500000US01015,,2011,Calhoun County,Alabama
0500000US01043,,2011,Cullman County,Alabama
0500000US01049,,2011,DeKalb County,Alabama
0500000US01051,,2011,Elmore County,Alabama
0500000US01055,,2011,Etowah County,Alabama
0500000US01069,319.0,2011,Houston County,Alabama
0500000US01073,2885.0,2011,Jefferson County,Alabama
0500000US01077,,2011,Lauderdale County,Alabama
0500000US01081,625.0,2011,Lee County,Alabama
0500000US01083,,2011,Limestone County,Alabama
0500000US01089,599.0,2011,Madison County,Alabama
0500000US01095,,2011,Marshall County,Alabama
0500000US01097,1371.0,2011,Mobile County,Alabama
0500000US01101,,2011,Montgomery County,Alabama
0500000US01103,,2011,Morgan County,Alabama
0500000US01115,,2011,St. Clair County,Alabama
0500000US01117,,2011,Shelby County,Alabama
0500000US01121,,2011,Talladega County,Alabama
0500000US01125,,2011,Tuscaloosa County,Alabama
0500000US01127,,2011,Walker County,Alabama
0500000US02020,3470.0,2011,Anchorage Municipality,Alaska
0500000US02090,,2011,Fairbanks North Star Borough,Alaska
0500000US02170,,2011,Matanuska-Susitna Borough,Alaska
0500000US04001,,2011,Apache County,Arizona
0500000US04003,,2011,Cochise County,Arizona
0500000US04005,,2011,Coconino County,Arizona
0500000US04013,39362.0,2011,Maricopa County,Arizona
0500000US04015,,2011,Mohave County,Arizona
0500000US04017,,2011,Navajo County,Arizona
0500000US04019,9542.0,2011,Pima County,Arizona
0500000US04021,0.0,2011,Pinal County,Arizona
0500000US04025,,2011,Yavapai County,Arizona
0500000US04027,714.0,2011,Yuma County,Arizona
0500000US05007,,2011,Benton County,Arkansas
0500000US05031,,2011,Craighead County,Arkansas
0500000US05045,,2011,Faulkner County,Arkansas
0500000US05051,,2011,Garland County,Arkansas
0500000US05069,,2011,Jefferson County,Arkansas
0500000US05085,,2011,Lonoke County,Arkansas
0500000US05119,1632.0,2011,Pulaski County,Arkansas
0500000US05125,,2011,Saline County,Arkansas
0500000US05131,,2011,Sebastian County,Arkansas
0500000US05143,833.0,2011,Washington County,Arkansas
0500000US05145,,2011,White County,Arkansas
0500000US06001,80446.0,2011,Alameda County,California
0500000US06007,,2011,Butte County,California
0500000US06013,41490.0,2011,Contra Costa County,California
0500000US06017,589.0,2011,El Dorado County,California
0500000US06019,3669.0,2011,Fresno County,California
0500000US06023,,2011,Humboldt County,California
0500000US06025,870.0,2011,Imperial County,California
0500000US06029,3843.0,2011,Kern County,California
0500000US06031,,2011,Kings County,California
0500000US06033,,2011,Lake County,California
0500000US06037,314747.0,2011,Los Angeles County,California
0500000US06039,,2011,Madera County,California
0500000US06041,9825.0,2011,Marin County,California
0500000US06045,,2011,Mendocino County,California
0500000US06047,469.0,2011,Merced County,California
0500000US06053,3328.0,2011,Monterey County,California
0500000US06055,,2011,Napa County,California
0500000US06057,,2011,Nevada County,California
0500000US06059,41064.0,2011,Orange County,California
0500000US06061,2046.0,2011,Placer County,California
0500000US06065,11910.0,2011,Riverside County,California
0500000US06067,18492.0,2011,Sacramento County,California
0500000US06071,13810.0,2011,San Bernardino County,California
0500000US06073,42858.0,2011,San Diego County,California
0500000US06075,137914.0,2011,San Francisco County,California
0500000US06077,3941.0,2011,San Joaquin County,California
0500000US06079,1607.0,2011,San Luis Obispo County,California
0500000US06081,29529.0,2011,San Mateo County,California
0500000US06083,6540.0,2011,Santa Barbara County,California
0500000US06085,28638.0,2011,Santa Clara County,California
0500000US06087,3739.0,2011,Santa Cruz County,California
0500000US06089,,2011,Shasta County,California
0500000US06095,4416.0,2011,Solano County,California
0500000US06097,4043.0,2011,Sonoma County,California
0500000US06099,1964.0,2011,Stanislaus County,California
0500000US06101,,2011,Sutter County,California
0500000US06107,840.0,2011,Tulare County,California
0500000US06111,5318.0,2011,Ventura County,California
0500000US06113,3461.0,2011,Yolo County,California
0500000US06115,,2011,Yuba County,California
0500000US08001,7307.0,2011,Adams County,Colorado
0500000US08005,13586.0,2011,Arapahoe County,Colorado
0500000US08013,9190.0,2011,Boulder County,Colorado
0500000US08031,20373.0,2011,Denver County,Colorado
0500000US08035,2473.0,2011,Douglas County,Colorado
0500000US08041,1682.0,2011,El Paso County,Colorado
0500000US08059,11051.0,2011,Jefferson County,Colorado
0500000US08069,1435.0,2011,Larimer County,Colorado
0500000US08077,,2011,Mesa County,Colorado
0500000US08101,471.0,2011,Pueblo County,Colorado
0500000US08123,896.0,2011,Weld County,Colorado
0500000US09001,37891.0,2011,Fairfield County,Connecticut
0500000US09003,17928.0,2011,Hartford County,Connecticut
0500000US09005,,2011,Litchfield County,Connecticut
0500000US09007,,2011,Middlesex County,Connecticut
0500000US09009,15977.0,2011,New Haven County,Connecticut
0500000US09011,2435.0,2011,New London County,Connecticut
0500000US09013,,2011,Tolland County,Connecticut
0500000US09015,,2011,Windham County,Connecticut
0500000US10001,1087.0,2011,Kent County,Delaware
0500000US10003,10969.0,2011,New Castle County,Delaware
0500000US10005,1532.0,2011,Sussex County,Delaware
0500000US11001,121460.0,2011,District of Columbia,District of Columbia
0500000US12001,5296.0,2011,Alachua County,Florida
0500000US12005,,2011,Bay County,Florida
0500000US12009,1295.0,2011,Brevard County,Florida
0500000US12011,27970.0,2011,Broward County,Florida
0500000US12015,,2011,Charlotte County,Florida
0500000US12017,,2011,Citrus County,Florida
0500000US12019,,2011,Clay County,Florida
0500000US12021,1461.0,2011,Collier County,Florida
0500000US12023,,2011,Columbia County,Florida
0500000US12031,8592.0,2011,Duval County,Florida
0500000US12033,469.0,2011,Escambia County,Florida
0500000US12035,,2011,Flagler County,Florida
0500000US12053,,2011,Hernando County,Florida
0500000US12055,,2011,Highlands County,Florida
0500000US12057,8491.0,2011,Hillsborough County,Florida
0500000US12061,239.0,2011,Indian River County,Florida
0500000US12069,401.0,2011,Lake County,Florida
0500000US12071,3191.0,2011,Lee County,Florida
0500000US12073,2002.0,2011,Leon County,Florida
0500000US12081,867.0,2011,Manatee County,Florida
0500000US12083,165.0,2011,Marion County,Florida
0500000US12085,,2011,Martin County,Florida
0500000US12086,58967.0,2011,Miami-Dade County,Florida
0500000US12087,,2011,Monroe County,Florida
0500000US12089,,2011,Nassau County,Florida
0500000US12091,737.0,2011,Okaloosa County,Florida
0500000US12095,20984.0,2011,Orange County,Florida
0500000US12097,,2011,Osceola County,Florida
0500000US12099,8599.0,2011,Palm Beach County,Florida
0500000US12101,588.0,2011,Pasco County,Florida
0500000US12103,5628.0,2011,Pinellas County,Florida
0500000US12105,860.0,2011,Polk County,Florida
0500000US12107,,2011,Putnam County,Florida
0500000US12109,,2011,St. Johns County,Florida
0500000US12111,,2011,St. Lucie County,Florida
0500000US12113,,2011,Santa Rosa County,Florida
0500000US12115,955.0,2011,Sarasota County,Florida
0500000US12117,1239.0,2011,Seminole County,Florida
0500000US12119,,2011,Sumter County,Florida
0500000US12127,1993.0,2011,Volusia County,Florida
0500000US13013,,2011,Barrow County,Georgia
0500000US13015,,2011,Bartow County,Georgia
0500000US13021,,2011,Bibb County,Georgia
0500000US13031,,2011,Bulloch County,Georgia
0500000US13045,,2011,Carroll County,Georgia
0500000US13051,3133.0,2011,Chatham County,Georgia
0500000US13057,,2011,Cherokee County,Georgia
0500000US13059,2380.0,2011,Clarke County,Georgia
0500000US13063,2830.0,2011,Clayton County,Georgia
0500000US13067,4770.0,2011,Cobb County,Georgia
0500000US13073,,2011,Columbia County,Georgia
0500000US13077,,2011,Coweta County,Georgia
0500000US13089,29984.0,2011,DeKalb County,Georgia
0500000US13095,,2011,Dougherty County,Georgia
0500000US13097,,2011,Douglas County,Georgia
0500000US13113,,2011,Fayette County,Georgia
0500000US13115,,2011,Floyd County,Georgia
0500000US13117,,2011,Forsyth County,Georgia
0500000US13121,29170.0,2011,Fulton County,Georgia
0500000US13127,,2011,Glynn County,Georgia
0500000US13135,2381.0,2011,Gwinnett County,Georgia
0500000US13139,,2011,Hall County,Georgia
0500000US13151,,2011,Henry County,Georgia
0500000US13153,,2011,Houston County,Georgia
0500000US13179,,2011,Liberty County,Georgia
0500000US13185,,2011,Lowndes County,Georgia
0500000US13215,,2011,Muscogee County,Georgia
